label,type,name,status,file,line
thm:bar-semi-infinite-w,theorem,"Bar complex = semi-infinite complex for \texorpdfstring{$\mathcal{W}$}{W}-algebras;
\ClaimStatusProvedHere",ProvedHere,chapters/connections/bv_brst.tex,906
cor:virasoro-semi-infinite,corollary,"Virasoro bar complex = semi-infinite complex;
\ClaimStatusProvedHere",ProvedHere,chapters/connections/bv_brst.tex,992
cor:anomaly-duality-w,corollary,"Anomaly complementarity for \texorpdfstring{$\mathcal{W}$}{W}-algebra pairs;
\ClaimStatusProvedHere",ProvedHere,chapters/connections/bv_brst.tex,1016
thm:config-space-bv,theorem,Configuration space BV structure; \ClaimStatusProvedHere,ProvedHere,chapters/connections/bv_brst.tex,1118
thm:bv-functor,theorem,BV functor; \ClaimStatusProvedHere,ProvedHere,chapters/connections/bv_brst.tex,1191
thm:loop-genus-correspondence,theorem,Loop-genus correspondence; \ClaimStatusProvedElsewhere{} \cite{costello-renormalization},ProvedElsewhere,chapters/connections/feynman_connection.tex,68
thm:bar-cobar-path-integral-heisenberg,theorem,Bar complex = path integral for the free boson; \ClaimStatusProvedHere,ProvedHere,chapters/connections/feynman_connection.tex,97
thm:feynman-bar-bridge,theorem,Bridge theorem: Feynman--bar dictionary; \ClaimStatusProvedHere,ProvedHere,chapters/connections/feynman_diagrams.tex,4
thm:ainfty-constraint-formula,theorem,\texorpdfstring{$A_\infty$}{A-infinity} constraint formula; \ClaimStatusProvedHere,ProvedHere,chapters/connections/feynman_diagrams.tex,217
thm:kontsevich-formality-feynman,theorem,Kontsevich formality; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/connections/feynman_diagrams.tex,265
prop:disk-local-binary-ternary-reduction,proposition,"Binary-ternary reduction for the disk-local packet;
  \ClaimStatusProvedHere",ProvedHere,chapters/connections/feynman_diagrams.tex,322
cor:disk-local-ternary-on-brstbar-locus,corollary,"Anomaly-free genus-\texorpdfstring{$0$}{0} collapse of the local packet;
  \ClaimStatusProvedHere",ProvedHere,chapters/connections/feynman_diagrams.tex,361
prop:compactified-ternary-two-channel,proposition,"Two-channel reduction after compactifying the
  ternary packet; \ClaimStatusProvedHere",ProvedHere,chapters/connections/feynman_diagrams.tex,387
cor:genus0-compactified-ternary-two-channel,corollary,"Genus-\texorpdfstring{$0$}{0} post-compactification ternary target;
  \ClaimStatusProvedHere",ProvedHere,chapters/connections/feynman_diagrams.tex,423
cor:genus0-standard-chart-two-residues,corollary,"Standard-chart form of the remaining genus-\texorpdfstring{$0$}{0}
  packet; \ClaimStatusProvedHere",ProvedHere,chapters/connections/feynman_diagrams.tex,441
prop:m04-standard-log-basis,proposition,"Standard logarithmic basis on
  \texorpdfstring{$\overline{M}_{0,4}$}{M_0,4}; \ClaimStatusProvedHere",ProvedHere,chapters/connections/feynman_diagrams.tex,462
cor:genus0-two-coefficient-packet,corollary,"Two-coefficient form of the remaining genus-\texorpdfstring{$0$}{0}
  compactified packet; \ClaimStatusProvedHere",ProvedHere,chapters/connections/feynman_diagrams.tex,509
cor:genus0-named-coefficient-packet,corollary,"Named coefficient form of the remaining genus-\texorpdfstring{$0$}{0}
  compactified packet; \ClaimStatusProvedHere",ProvedHere,chapters/connections/feynman_diagrams.tex,568
thm:loop-genus-formula,theorem,Graph loop number and genus; \ClaimStatusProvedElsewhere{} \cite{costello-renormalization},ProvedElsewhere,chapters/connections/feynman_diagrams.tex,625
thm:mk-tree-level,theorem,Tree-level \texorpdfstring{$m_k$}{m_k} structure; \ClaimStatusProvedHere,ProvedHere,chapters/connections/feynman_diagrams.tex,925
thm:mk-general-structure,theorem,All-genus \texorpdfstring{$m_k$}{m_k} Feynman expansion; \ClaimStatusProvedHere,ProvedHere,chapters/connections/feynman_diagrams.tex,957
prop:virasoro-c26-selfdual,proposition,"Virasoro NAP duality at \texorpdfstring{$c=26$}{c=26};
\ClaimStatusProvedHere",ProvedHere,chapters/connections/poincare_computations.tex,160
thm:genus-complementarity,theorem,Genus complementarity; \ClaimStatusProvedHere,ProvedHere,chapters/connections/poincare_computations.tex,288
prop:beta-gamma-modes,proposition,Mode algebra \cite{FBZ04}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/beta_gamma.tex,125
thm:beta-gamma-stress,theorem,Stress tensor and central charge \cite{FBZ04}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/beta_gamma.tex,135
thm:betagamma-complete-bar,theorem,Complete bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,186
thm:betagamma-bar-cohomology,theorem,Bar cohomology of \texorpdfstring{$\beta\gamma$}{beta-gamma}; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,237
thm:betagamma-fermion-koszul,theorem,Koszul dual of \texorpdfstring{$\beta\gamma$}{beta-gamma}; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,272
prop:bar-bc-system,proposition,Bar complex structure; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,325
thm:cobar-betagamma,theorem,Koszul dual of the free fermion; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,363
prop:betagamma-bar-deg2,proposition,\ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,384
thm:cobar-fermions,theorem,Koszul dual of \texorpdfstring{$\beta\gamma$}{beta-gamma}; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,412
prop:betagamma-bc-koszul-detailed,proposition,Central charge complementarity for \texorpdfstring{$\beta\gamma$}{beta-gamma}/\texorpdfstring{$bc$}{bc}; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,450
thm:physical-bosonization,theorem,Physical bosonization \cite{FBZ04}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/beta_gamma.tex,481
thm:beta-gamma-bar,theorem,Bar complex of the \texorpdfstring{$\beta$}{beta}-\texorpdfstring{$\gamma$}{gamma} system; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,537
thm:beta-gamma-universal,theorem,Universal property of \texorpdfstring{$\beta$}{beta}-\texorpdfstring{$\gamma$}{gamma} \cite{FBZ04}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/beta_gamma.tex,571
prop:betagamma-bar-acyclicity,proposition,"Acyclicity of the \texorpdfstring{$\beta\gamma$}{beta-gamma} bar complex;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/beta_gamma.tex,803
prop:betagamma-genus1-curvature,proposition,Genus-1 curvature; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,924
prop:betagamma-obstruction-coefficient,proposition,Obstruction coefficient; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,1025
prop:betagamma-E1-page,proposition,\texorpdfstring{$E_1$}{E1} page; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,1166
prop:betagamma-ss-collapse,proposition,"Spectral sequence collapse;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/beta_gamma.tex,1249
prop:symplectic-equivariant-cohomology,proposition,"\texorpdfstring{$\mathbb{Z}_2$}{Z_2}-equivariant bar cohomology;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/beta_gamma.tex,1400
prop:betagamma-interval-compactification,proposition,"Interval compactification produces the full
  $\beta\gamma$ algebra {\cite{CDG20}, \S4.2}; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/examples/beta_gamma.tex,1472
thm:betagamma-quartic-birth,theorem,"\texorpdfstring{$\beta\gamma$}{beta-gamma} quartic birth;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/beta_gamma.tex,1834
cor:betagamma-postnikov-termination,corollary,"$\beta\gamma$ shadow Postnikov tower:
arity~$4$ on weight-changing line; \ClaimStatusProvedHere",ProvedHere,chapters/examples/beta_gamma.tex,1870
lem:betagamma-ell2-vanishing,lemma,"$\ell_2^{\mathrm{tr}}(\eta,\eta) = 0$;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/beta_gamma.tex,1971
prop:betagamma-ell3-vanishing,proposition,"$\ell_3^{\mathrm{tr}}(\eta,\eta,\eta) = 0$;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/beta_gamma.tex,2018
cor:betagamma-mu-vanishing,corollary,"Vanishing of the quartic contact invariant;
\ClaimStatusProvedHere",ProvedHere,chapters/examples/beta_gamma.tex,2128
thm:betagamma-rank-one-rigidity,theorem,Rank-one abelian rigidity; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,2171
cor:betagamma-pure-contact-boundary,corollary,Pure contact boundary law; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,2201
prop:betagamma-translation-coproduct,proposition,Translation and coproduct; \ClaimStatusProvedHere,ProvedHere,chapters/examples/beta_gamma.tex,2364
prop:betagamma-vortex-comodule,proposition,"$\bar{B}(\cA)$-comodule structure on vortex lines;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/examples/beta_gamma.tex,2440
thm:kontsevich-star-product,theorem,Kontsevich 1997 \cite{Kon03}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/deformation_quantization.tex,44
thm:chiral-quantization,theorem,Coisson quantization at genus \texorpdfstring{$0$}{0}; \ClaimStatusProvedHere,ProvedHere,chapters/examples/deformation_quantization.tex,128
thm:chiral-kontsevich,theorem,Chiral Kontsevich formula; \ClaimStatusProvedHere,ProvedHere,chapters/examples/deformation_quantization.tex,180
thm:kontsevich-explicit-formula,theorem,Explicit formula \cite{Kon03}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/deformation_quantization.tex,329
thm:stokes-associativity,theorem,Stokes' theorem yields associativity \cite{Kon03}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/deformation_quantization.tex,341
thm:bar-computes-deformation,theorem,Bar complex computes deformation \cite{LV12}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/deformation_quantization.tex,392
prop:mc-star-product,proposition,MC \texorpdfstring{$\Leftrightarrow$}{iff} star product; \ClaimStatusProvedHere,ProvedHere,chapters/examples/deformation_quantization.tex,412
thm:deformation-genus-expansion,theorem,Genus expansion; \ClaimStatusProvedHere,ProvedHere,chapters/examples/deformation_quantization.tex,526
thm:chiral-formality,theorem,"Chiral formality \cite{Tamarkin00, FG12}; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/examples/deformation_quantization.tex,565
prop:ainfty-operations-config,proposition,\texorpdfstring{$A_\infty$}{A-infinity} operations \cite{Kon03}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/deformation_quantization.tex,585
thm:master-identity-deformation,theorem,Master identity \cite{Kon03}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/deformation_quantization.tex,597
thm:obstruction-quantization,theorem,Obstruction theory \cite{Kon03}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/deformation_quantization.tex,721
prop:kontsevich-mzv,proposition,"Configuration space weights and MZVs \cite{Kon03};
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/examples/deformation_quantization.tex,944
thm:coisson-coalgebra,theorem,Coisson = \texorpdfstring{$(\chirPois)^c$}{(chirPois)c}-coalgebra; \ClaimStatusProvedElsewhere{} \cite{BD04},ProvedElsewhere,chapters/examples/deformation_quantization_examples.tex,99
thm:pinf-formality,theorem,"Formality for \texorpdfstring{$\Pinf$}{P-infinity}-chiral; \ClaimStatusProvedElsewhere{} \cite{Kon03,FG12}",ProvedElsewhere,chapters/examples/deformation_quantization_examples.tex,121
thm:obstructions,theorem,Obstruction classes; \ClaimStatusProvedElsewhere{} \cite{Kon03},ProvedElsewhere,chapters/examples/deformation_quantization_examples.tex,183
thm:green-schwarz,theorem,Green--Schwarz mechanism; \ClaimStatusProvedElsewhere{} \cite{Pol98},ProvedElsewhere,chapters/examples/deformation_quantization_examples.tex,215
thm:mc-quantization,theorem,"MC elements and quantization; \ClaimStatusProvedElsewhere{} \cite{Kon03,KontsevichSoibelman}",ProvedElsewhere,chapters/examples/deformation_quantization_examples.tex,238
prop:lattice-one-step,proposition,Lattice deformation is one-step; \ClaimStatusProvedHere,ProvedHere,chapters/examples/deformation_quantization_examples.tex,451
thm:dq-koszul-compatible,theorem,Deformation--duality compatibility; \ClaimStatusProvedHere,ProvedHere,chapters/examples/deformation_quantization_examples.tex,523
prop:chiral-dcrit,proposition,"Chiral enhancement of the derived critical locus;
\ClaimStatusProvedElsewhere{} \cite{DNP25}",ProvedElsewhere,chapters/examples/deformation_quantization_examples.tex,664
thm:single-fermion-boson-duality,theorem,Single-generator fermion-boson duality; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,203
thm:fermion-bar-complex-genus-0,theorem,Free fermion bar complex at genus 0; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,254
thm:fermion-bar-coalg,theorem,Fermion bar complex coalgebra; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,311
thm:betagamma-bar-complex,theorem,\texorpdfstring{$\beta\gamma$}{beta-gamma} bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,362
thm:betagamma-bar-dim,theorem,\texorpdfstring{$\beta\gamma$}{beta-gamma} bar complex rank; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,373
thm:heisenberg-bar,theorem,Heisenberg bar complex at genus 0; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,445
lem:orientation-freefields,lemma,Orientation consistency; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,468
thm:heisenberg-curved-structure,theorem,Heisenberg curved structure; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,509
thm:lattice-voa-bar,theorem,Lattice VOA bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,556
prop:A2-lattice-bar,proposition,\texorpdfstring{$A_2$}{A2} lattice computation; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,586
thm:elliptic-fermion-bar,theorem,Elliptic free fermion bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,616
thm:heisenberg-higher-genus,theorem,Higher genus Heisenberg; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,653
prop:bc-betagamma-orthogonality,proposition,\texorpdfstring{$bc$}{bc}--\texorpdfstring{$\beta\gamma$}{beta-gamma} orthogonality; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,698
thm:betagamma-bc-koszul,theorem,\texorpdfstring{$\beta\gamma$}{beta-gamma}--\texorpdfstring{$bc$}{bc} Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,722
prop:bg-bc-module-kd,proposition,"Module Koszul duality for \texorpdfstring{$\beta\gamma$}{beta-gamma}--\texorpdfstring{$bc$}{bc};
\ClaimStatusProvedHere",ProvedHere,chapters/examples/free_fields.tex,935
thm:heisenberg-koszul-dual-early,theorem,Heisenberg Koszul dual; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1013
cor:heisenberg-module-equivalence,corollary,Heisenberg module-comodule equivalence; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1044
prop:fock-bar-resolution,proposition,Fock module bar resolution; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1179
prop:fock-koszul-dual,proposition,Koszul dual module; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1234
cor:fock-character-koszul,corollary,Fock module character from Koszul resolution; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1284
prop:fock-ext,proposition,Ext groups between Fock modules; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1326
prop:twisted-fermion-kd,proposition,Twisted module Koszul duality for fermions; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1479
prop:spectral-flow-kd,proposition,Spectral flow under Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1555
thm:heisenberg-not-self-dual,theorem,Heisenberg is not self-dual; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1774
thm:rhagavendran-heisenberg,theorem,Heisenberg duality \cite{CG17}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/examples/free_fields.tex,1855
prop:bar-bv-free-fields,proposition,Bar complex as BV complex; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1879
thm:heisenberg-genus-g,theorem,Quantum complementarity for Heisenberg; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,1911
prop:abelian-bar-factorization,proposition,Abelian factorization of the bar differential; \ClaimStatusProvedHere,ProvedHere,chapters/examples/free_fields.tex,2169
